,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Avg_Utilization_Ratio,Pay_on_time,Random_numbers
3222,716619558,no,38,female,0,secondary,single,2354.267695900454,gold,36,13747.0,0.141,0,0.351741710830154
3223,716620458,no,32,male,1,secondary,single,1370.6143793200843,blue,23,4500.0,0.0,1,0.103667098360615
3224,716625033,yes,32,female,1,third level,single,10528.343653201342,blue,36,2761.0,0.0,1,0.360495048794575
3225,716628633,no,41,male,4,primary,single,90733.513020971,blue,33,4388.0,0.346,0,0.133840929912988
3226,716630508,no,58,male,3,secondary,married/living with partner,137771.65645242354,blue,50,12698.0,0.186,0,0.905217195655179
3227,716631708,no,56,male,2,secondary,married/living with partner,53268.637604248266,blue,36,2713.0,0.734,0,0.454277047112268
3228,716632758,no,49,female,3,third level,single,19089.85700101115,blue,36,2802.0,0.843,0,0.375975736174539
3229,716636808,no,39,male,3,third level,single,116593.19980427009,blue,36,34516.0,0.0,1,0.0062440307820431
3230,716639058,no,51,male,2,third level,single,125774.5059458768,blue,40,26308.0,0.0,1,0.668352319842137
3231,716643033,yes,41,female,2,third level,married/living with partner,14911.528271382098,blue,31,2580.0,0.828,0,0.218557705846945
3232,716644008,yes,55,male,3,third level,single,115692.73215869663,gold,36,34516.0,0.0,1,0.300746497281727
3233,716647983,no,58,female,2,third level,married/living with partner,29439.82554165252,blue,53,7712.0,0.125,0,0.448255481818353
3234,716654808,yes,48,male,4,secondary,single,112166.0823149235,blue,39,24593.0,0.0,1,0.7841442389824
3235,716655858,no,38,male,2,secondary,single,109387.25347419323,blue,31,34516.0,0.0,1,0.150048743496112
3236,716657058,no,43,female,4,third level,married/living with partner,1097.0591392465058,blue,33,8358.0,0.111,0,0.234699179047877
3237,716660583,no,45,male,0,third level,single,33578.172409775245,blue,37,10271.0,0.17,0,0.415539787936088
3238,716663808,no,57,female,3,secondary,married/living with partner,20221.730174963115,blue,36,3999.0,0.18,0,0.231250590913989
3239,716666133,no,51,male,4,third level,single,149178.70983869157,blue,39,19350.0,0.0,1,0.437016900648039
3240,716669658,yes,51,female,1,secondary,single,27448.499657187793,blue,33,2006.0,0.802,0,0.724953168424336
3241,716671983,no,38,male,0,secondary,single,95105.75600827174,blue,29,5983.0,0.315,0,0.759398179266365
3242,716675358,no,54,female,1,third level,single,24135.252625302528,blue,41,3478.0,0.271,0,0.504522081090336
3243,716680983,no,41,female,3,third level,married/living with partner,17714.98561833323,blue,36,1956.0,0.538,0,0.227336459492561
3244,716682258,no,52,male,1,secondary,divorced,113179.86769529116,blue,36,31945.0,0.05,0,0.835718455857725
3245,716685033,no,38,female,1,secondary,married/living with partner,45606.982454702505,blue,19,5559.0,0.288,0,0.0072727506529657
3246,716686158,no,59,female,0,third level,married/living with partner,23397.73819798836,blue,49,1479.0,0.406,0,0.144763288601615
3247,716688183,yes,51,female,1,secondary,married/living with partner,21941.828224795532,blue,43,1665.0,0.914,0,0.619487093821812
3248,716689383,no,39,female,2,third level,married/living with partner,31013.707912045145,blue,26,3649.0,0.255,0,0.333566328851497
3249,716691783,no,46,female,3,secondary,single,9339.837690126185,blue,36,6218.0,0.405,0,0.649048565271694
3250,716692683,no,31,male,1,third level,single,37349.99954042823,blue,22,9096.0,0.0,1,0.64910886104699
3251,716694108,yes,42,male,4,primary,married/living with partner,143957.88707366693,blue,34,5195.0,0.09,0,0.499511486048895
3252,716695533,no,49,female,3,third level,married/living with partner,2812.63901625582,blue,29,2017.0,0.772,0,0.20607435601035
3253,716704158,no,50,male,1,third level,married/living with partner,146545.09551335443,blue,39,34516.0,0.073,0,0.372065485434371
3254,716705433,no,62,female,1,primary,#NULL!,9090.22820391444,gold,36,12590.0,0.074,0,0.504421497519571
3255,716708583,yes,54,male,4,third level,married/living with partner,129916.47562900555,blue,36,7684.0,0.0,1,0.600855022384176
3256,716711433,yes,48,male,5,secondary,married/living with partner,42320.33070126966,blue,39,7897.0,0.02,0,0.074288908692372
3257,716713533,no,53,male,3,third level,single,71223.01099537956,blue,44,19063.0,0.065,0,0.161608430314837
3258,716714733,no,41,male,3,third level,single,85709.12706367357,blue,30,3460.0,0.276,0,0.148983618178215
3259,716717733,yes,55,female,3,primary,single,21783.50762074701,blue,47,4841.0,0.177,0,0.148531232959842
3260,716721483,yes,59,male,0,primary,single,39152.37154962377,blue,52,14458.0,0.14,0,0.293859377966517
3261,716723658,no,37,female,2,third level,single,13085.533909903887,blue,28,3525.0,0.431,0,0.730957234327576
3262,716725008,no,49,male,4,secondary,married/living with partner,82358.7982397279,blue,40,7667.0,0.286,0,0.0293078930598365
3263,716726058,no,48,female,3,third level,single,6363.672339943085,blue,30,2865.0,0.532,0,0.478109709689469
3264,716728233,no,47,female,4,secondary,married/living with partner,5000.277962569707,blue,36,3216.0,0.46,0,0.769751293080464
3265,716732958,no,44,female,2,secondary,married/living with partner,45009.303695902854,blue,32,7244.0,0.28,0,0.726109149777595
3266,716736858,no,47,female,4,third level,married/living with partner,8729.290233582018,blue,39,3144.0,0.0,1,0.178445764539454
3267,716741508,no,33,female,3,secondary,married/living with partner,19450.439292395557,blue,21,2831.0,0.412,0,0.313652662171915
3268,716742483,no,38,female,1,third level,single,24726.8714733006,blue,29,7504.0,0.151,0,0.421587231467238
3269,716745408,no,54,male,1,secondary,single,76935.48101043282,blue,36,12813.0,0.156,0,0.487541995407906
3270,716747283,no,44,female,2,primary,single,2329.6971975347215,blue,36,2097.0,0.584,0,0.61632166534505
3271,716748483,no,59,female,1,primary,married/living with partner,32924.46032267,blue,36,3720.0,0.422,0,0.262246265839589
3272,716753058,no,38,female,3,third level,single,26529.236075039666,blue,28,2699.0,0.209,0,0.466778899764366
3273,716754783,yes,43,male,4,secondary,married/living with partner,126376.1717492177,blue,30,17228.0,0.077,0,0.392634952810212
3274,716756133,no,43,female,2,third level,divorced,4545.868575925579,blue,33,2422.0,0.511,0,0.201098904420169
3275,716757033,no,37,male,4,third level,married/living with partner,33549.39556834567,blue,27,6859.0,0.257,0,0.441240316206322
3276,716758008,no,40,male,5,secondary,single,32868.087574573685,blue,20,2984.0,0.63,0,0.381685161472643
3277,716758908,no,46,male,3,primary,single,123578.71449298535,blue,27,34516.0,0.064,0,0.307166451067104
3278,716762733,no,50,female,2,third level,single,14487.988368156282,blue,40,3449.0,0.474,0,0.503499286230507
3279,716773533,no,33,male,3,third level,married/living with partner,58893.68973973104,blue,36,1726.0,0.704,0,0.951239376608335
3280,716780283,no,39,male,2,primary,single,35836.23465017115,blue,19,6628.0,0.262,0,0.063948904037385
3281,716782758,yes,48,male,3,third level,single,69974.03159091754,blue,42,19075.0,0.0,1,0.191606390248895
3282,716786808,no,40,male,5,third level,single,62897.08854578459,blue,30,1659.0,0.0,1,0.846379379566557
3283,716790633,yes,43,male,3,third level,married/living with partner,52411.17307780319,blue,36,17239.0,0.0,1,0.670781784764405
3284,716791908,no,43,male,1,third level,married/living with partner,72780.63598929734,blue,23,14566.0,0.072,0,0.833546587794082
3285,716793108,no,26,male,0,third level,single,18159.844311999303,blue,36,1934.0,0.553,0,0.734412944103325
3286,716804283,no,41,male,2,primary,divorced,118183.7321656447,blue,29,15911.0,0.056,0,0.28702395207625
3287,716805408,no,52,male,3,third level,married/living with partner,55344.39046772931,blue,40,5376.0,0.15,0,0.979384760241191
3288,716806383,no,48,male,4,third level,married/living with partner,97648.0031638965,blue,40,28307.0,0.053,0,0.0691723731544567
3289,716811483,no,30,female,2,primary,married/living with partner,10438.005201086638,blue,24,2063.0,0.0,1,0.0787907329184115
3290,716815308,no,44,female,2,primary,married/living with partner,5135.612362145972,blue,36,4396.0,0.339,0,0.36503639149675
3291,716816583,no,61,male,0,third level,married/living with partner,53764.3641949286,blue,48,15483.0,0.139,0,0.515891332370523
3292,716819958,no,60,male,2,third level,married/living with partner,51578.39815522124,blue,50,9033.0,0.094,0,0.305254415442892
3293,716822583,no,39,female,2,secondary,single,11772.241972256657,blue,36,5245.0,0.153,0,0.468775282769655
3294,716825808,no,45,female,3,primary,divorced,15327.238707573764,blue,36,2697.0,0.822,0,0.858886724686317
3295,716829483,no,39,female,3,third level,married/living with partner,32434.815476485142,blue,28,3249.0,0.682,0,0.301831081825308
3296,716831508,no,47,female,3,secondary,single,38770.98117588676,blue,34,1963.0,0.776,0,0.662454374184414
3297,716832858,yes,46,male,3,third level,married/living with partner,64608.37717814581,blue,34,4930.0,0.032,0,0.136702807262665
3298,716836308,no,29,male,1,third level,divorced,28477.127933591248,blue,36,3839.0,0.297,0,0.38683228194088
3299,716837508,no,48,male,4,third level,married/living with partner,52898.32547128641,blue,37,18477.0,0.0,1,0.67026361180562
3300,716838633,no,46,male,4,secondary,single,61817.797795684135,blue,36,13407.0,0.1,0,0.909059041728658
3301,716839983,no,48,male,3,third level,married/living with partner,116771.68943748722,blue,36,32777.0,0.0,1,0.927912295348033
3302,716841783,no,51,male,0,third level,married/living with partner,145748.66207125678,blue,36,18733.0,0.069,0,0.46410102265379
3303,716842908,no,41,female,5,primary,single,26640.55794319025,blue,30,1762.0,0.596,0,0.841733846234977
3304,716853258,no,64,male,1,third level,single,27326.698582090878,blue,45,4417.0,0.0,1,0.0646257998902124
3305,716855058,yes,49,female,4,third level,married/living with partner,14621.556190133677,blue,38,1757.0,0.0,1,0.91978968566666
3306,716856408,yes,39,female,4,third level,single,20372.29437757505,blue,28,1438.3,0.0,1,0.36600864294269
3307,716858433,yes,43,female,4,third level,single,7053.527913159526,blue,32,3015.0,0.0,1,0.231561119244025
3308,716860233,no,51,female,3,primary,married/living with partner,4968.007462082134,blue,39,8148.0,0.086,0,0.564873313072232
3309,716863458,yes,44,male,2,primary,single,99801.19180374285,gold,36,34516.0,0.016,0,0.550884934527916
3310,716864733,no,47,male,3,third level,married/living with partner,111527.75373069932,gold,27,34516.0,0.067,0,0.907850185112324
3311,716866308,no,38,male,2,secondary,married/living with partner,66670.56669993371,blue,33,5940.0,0.185,0,0.537909526993339
3312,716869458,no,34,female,3,third level,single,1971.7726389938973,blue,36,7440.0,0.095,0,0.356651224852904
3313,716871633,no,49,male,1,primary,single,117618.55594958553,blue,38,12055.0,0.154,0,0.245145639677244
3314,716873733,yes,43,female,4,third level,divorced,24037.199679696074,blue,30,3556.0,0.708,0,0.733732160025707
3315,716875083,no,26,female,0,secondary,single,49045.43154571786,blue,36,4152.0,0.0,1,0.100470478586867
3316,716877258,no,55,female,3,third level,single,22021.940665813818,blue,48,3968.0,0.346,0,0.707321471105575
3317,716881683,yes,45,male,5,primary,married/living with partner,89454.69274650326,blue,34,3435.0,0.733,0,0.719620033326214
3318,716882658,no,62,female,2,third level,married/living with partner,16838.373038591577,blue,51,2986.0,0.547,0,0.123826402014371
3319,716890533,no,49,female,2,primary,single,8877.869227563126,blue,36,2182.0,0.789,0,0.516097601535997
3320,716894658,no,49,female,1,third level,divorced,24329.33753622603,blue,44,8687.0,0.203,0,0.96541017421801
3321,716899233,no,40,female,4,third level,single,24882.234992817303,blue,20,15987.0,0.123,0,0.47698959889283
3322,716900433,no,36,male,2,third level,married/living with partner,60128.83054619229,blue,28,2540.0,0.552,0,0.947394920396018
3323,716901858,no,49,male,4,third level,married/living with partner,44517.35469449854,blue,39,1438.3,0.0,1,0.576688418812638
3324,716908158,no,42,female,3,third level,married/living with partner,8727.622980058977,blue,36,8260.0,0.305,0,0.933931378271148
3325,716909283,no,60,male,1,third level,single,93914.68982516495,blue,48,30655.0,0.0,1,0.564698044873439
3326,716911608,no,48,male,4,third level,single,75374.73855730478,blue,36,1536.0,0.662,0,0.692647970558867
3327,716918508,no,39,male,1,third level,single,45327.49860004394,blue,24,3770.0,0.318,0,0.0556870587549041
3328,716920908,no,52,male,4,secondary,married/living with partner,90011.80738958344,blue,42,5738.0,0.194,0,0.921908770544945
3329,716922633,yes,38,male,2,primary,single,126359.33014722397,blue,30,4043.0,0.623,0,0.553021768766877
3330,716924058,no,58,female,2,primary,married/living with partner,48197.539537036064,blue,49,6175.0,0.189,0,0.750421410160602
3331,716924958,yes,65,female,2,third level,single,14083.939982791848,blue,56,6812.0,0.283,0,0.97028483133468
3332,716926758,no,40,female,2,primary,single,693.3374923047497,blue,27,1965.0,0.0,1,0.434640368767504
3333,716929233,no,43,female,3,third level,single,33575.8319597973,blue,24,5182.0,0.31,0,0.286604462412261
3334,716931183,no,45,male,5,primary,single,88973.04747606812,blue,38,7560.0,0.104,0,0.474922492136805
3335,716933283,no,52,male,2,secondary,single,60875.364683133696,blue,39,34516.0,0.055,0,0.172736178956062
3336,716934333,no,50,male,3,primary,single,87186.46884871299,blue,40,13306.0,0.185,0,0.0423253337434696
3337,716944983,no,61,male,0,primary,married/living with partner,145898.02922892757,blue,36,24172.0,0.104,0,0.697897467993036
3338,716947083,no,32,male,3,secondary,single,44748.21314572514,blue,36,3845.0,0.487,0,0.195857968121481
3339,716948283,no,58,male,1,third level,single,103838.02984424183,blue,49,9890.0,0.0,1,0.699956654929823
3340,716950758,yes,46,male,4,secondary,married/living with partner,57847.736418720924,blue,36,8017.0,0.0,1,0.403977285837183
3341,716951658,no,51,female,3,secondary,single,41921.99277432918,blue,38,5536.0,0.0,1,0.0248081441793992
3342,716955783,no,52,male,2,third level,single,91649.93955726924,blue,36,16026.0,0.072,0,0.739814904559578
3343,716959833,no,45,male,3,third level,single,124745.22482346876,blue,31,3534.0,0.0,1,0.41046659424595
3344,716961033,no,48,female,3,secondary,single,29191.080112069187,blue,40,3520.0,0.611,0,0.968617878163052
3345,716961933,no,43,female,2,third level,married/living with partner,3939.2653276543997,blue,36,3589.0,0.504,0,0.0423015794645103
3346,716966808,no,47,male,1,third level,married/living with partner,76655.5332451521,blue,37,11722.0,0.142,0,0.311301848188064
3347,716973333,no,40,male,3,primary,married/living with partner,133506.01694563418,blue,28,4642.0,0.361,0,0.0056583499680261
3348,716974383,no,41,male,5,third level,single,77533.82152728006,blue,28,2491.0,0.794,0,0.797851769540664
3349,716977758,yes,44,female,3,primary,married/living with partner,19603.59192646993,blue,36,3675.0,0.685,0,0.439791042811311
3350,716979183,no,45,male,2,third level,married/living with partner,51193.52497111957,blue,34,17646.0,0.079,0,0.187724958184034
3351,716981358,no,40,female,2,third level,married/living with partner,6093.228555434526,blue,32,2107.0,0.447,0,0.325556832461949
3352,716982483,no,49,female,2,third level,married/living with partner,15973.562606357988,blue,38,1438.3,0.0,1,0.332107865971422
3353,716984658,no,49,male,1,third level,married/living with partner,139017.72471704808,blue,39,34516.0,0.0,1,0.0010836278469368
3354,716987358,yes,29,male,0,third level,divorced,61790.7243014382,blue,15,8022.0,0.0,1,0.602715021980664
3355,716988633,no,55,male,0,secondary,divorced,58770.26648964789,blue,46,9734.0,0.0,1,0.832598248157978
3356,716989683,no,56,male,2,third level,single,109336.01515835762,blue,48,4480.0,0.55,0,0.484129223940511
3357,716991933,yes,53,female,3,primary,single,3659.64825024922,blue,35,9786.0,0.0,1,0.0909387568253105
